suburb,sale_date,price
Ponsonby,2023-08-27,1288570.17
Manukau,2023-10-10,970154.19
Manukau,2022-12-11,1053550.45
Albany,2021-06-26,601033.77
Manukau,2021-06-24,840180.14
Ponsonby,2021-11-30,1212950.51
Mount Eden,2023-06-10,973663.94
Manukau,2021-07-30,917744.88
Manukau,2025-08-21,1058417.58
Albany,2023-07-03,833641.19
Grey Lynn,2024-12-25,1061575.86
Albany,2021-06-03,757282.84
Remuera,2023-03-23,1598818.35
Epsom,2021-06-18,875931.31
Ponsonby,2022-09-26,1359157.72
Grey Lynn,2023-03-31,1067441.34
Ponsonby,2025-06-17,1523331.24
Albany,2023-11-23,866339.87
Manukau,2024-01-17,863926.08
Epsom,2021-11-01,839143.64
Epsom,2025-01-09,836960.83
Ponsonby,2022-01-21,1308937.85
Epsom,2023-02-16,924135.25
Grey Lynn,2025-02-02,1000461.19
Remuera,2021-04-07,1762610.62
Ponsonby,2023-07-08,1326108.75
Epsom,2026-02-01,1310702.33
Albany,2024-05-14,867693.47
Manukau,2025-07-10,1047736.59
Manukau,2025-03-02,1046746.08
Epsom,2025-12-25,1223025.83
Grey Lynn,2025-08-04,1282190.15
Epsom,2022-03-17,901125.54
Epsom,2025-10-17,1031711.71
Ponsonby,2025-02-03,1532096.63
Mount Eden,2025-05-20,1032044.97
Manukau,2023-12-23,998332.0
Remuera,2025-05-24,1697570.69
Albany,2021-09-04,625904.76
Mount Eden,2023-03-04,856785.08
Grey Lynn,2024-02-25,889938.56
Remuera,2021-07-29,1647297.69
Manukau,2021-07-16,772465.77
Ponsonby,2023-02-20,1159667.63
Ponsonby,2024-08-14,1573484.22
Ponsonby,2024-07-26,1423801.91
Manukau,2024-04-02,1113893.66
Remuera,2021-04-20,1467945.44
Epsom,2023-08-02,931861.23
Manukau,2023-11-02,849616.65
Epsom,2024-02-14,936460.33
Grey Lynn,2023-09-27,1087961.71
Albany,2023-02-08,693627.47
Grey Lynn,2023-02-11,812445.6
Ponsonby,2022-11-16,1337574.59
Ponsonby,2025-07-18,1258552.74
Albany,2022-02-20,660621.54
Remuera,2021-03-06,1687281.37
Grey Lynn,2024-01-12,875466.45
Manukau,2022-02-17,972690.01
Manukau,2023-12-15,1101806.47
Epsom,2024-09-06,943757.45
Albany,2024-10-18,824222.41
Albany,2022-11-16,721467.29
Grey Lynn,2022-11-20,937385.57
Epsom,2023-06-22,998769.88
Mount Eden,2023-11-09,1005697.95
Grey Lynn,2023-04-17,928291.26
Manukau,2022-04-21,769299.88
Epsom,2024-08-11,1050057.12
Remuera,2022-06-13,1628138.86
Albany,2024-01-22,866518.47
Manukau,2025-01-30,1032803.18
Epsom,2025-08-13,1032602.79
Epsom,2022-08-02,879174.41
Mount Eden,2022-09-26,858117.49
Epsom,2023-12-23,983529.28
Albany,2021-07-22,630832.69
Grey Lynn,2024-11-29,871208.41
Grey Lynn,2021-09-10,2750000.0
Remuera,2021-10-08,1578444.86
Mount Eden,2023-06-24,791428.36
Grey Lynn,2024-06-20,979878.78
Mount Eden,2022-11-13,998917.29
Albany,2024-10-15,718347.84
Manukau,2023-06-22,1025882.27
Ponsonby,2022-02-08,1336567.65
Ponsonby,2022-08-31,1383084.05
Grey Lynn,2021-10-06,845280.14
Mount Eden,2023-03-02,1122698.82
Grey Lynn,2021-11-22,867421.04
Epsom,2022-01-26,930744.27
Grey Lynn,2023-05-15,928755.52
Remuera,2024-09-08,1643071.33
Ponsonby,2021-04-03,1328771.94
Remuera,2025-11-26,1743718.73
Grey Lynn,2022-05-02,940051.67
Mount Eden,2023-06-19,928993.13
Manukau,2024-02-04,1136369.84
Epsom,2024-09-27,1089385.15
Manukau,2025-10-08,1139330.55
Remuera,2023-05-31,1610108.26
Albany,2024-10-02,878513.83
Epsom,2022-11-30,863455.26
Albany,2023-12-23,762807.46
Remuera,2024-01-29,1587803.76
Grey Lynn,2024-07-25,970447.04
Epsom,2026-02-09,1083682.39
Mount Eden,2023-10-30,948280.92
Remuera,2022-10-18,1497139.48
Grey Lynn,2023-03-05,860729.08
Albany,2025-11-29,896443.85
Epsom,2022-10-21,879836.15
Mount Eden,2025-03-12,1058613.37
Manukau,2023-08-07,737402.69
Remuera,2023-04-22,1576036.07
Remuera,2025-02-25,1752060.76
Grey Lynn,2025-10-18,1065951.6
Mount Eden,2023-01-10,1035609.11
Albany,2024-02-02,858189.07
Epsom,2025-10-09,966828.16
Grey Lynn,2021-07-25,778877.96
Ponsonby,2023-08-03,1281324.52
Remuera,2024-06-28,1711332.23
Ponsonby,2024-11-18,1501652.72
Mount Eden,2022-11-26,1008980.02
Grey Lynn,2023-10-13,1031563.51
Albany,2023-11-18,640270.2
Remuera,2021-09-09,1340862.54
Albany,2022-02-06,846274.23
Ponsonby,2025-01-03,1410670.63
Remuera,2021-09-24,1583987.68
Manukau,2021-08-18,837762.88
Grey Lynn,2021-05-12,773706.04
Manukau,2024-04-30,933639.89
Manukau,2023-08-01,867189.11
Manukau,2022-07-30,973949.98
Albany,2024-03-11,960311.83
Albany,2025-01-03,696396.54
Epsom,2024-12-31,1205444.2
Remuera,2022-07-20,1629542.91
Albany,2021-11-10,598903.64
Manukau,2022-04-04,934562.14
Albany,2024-03-24,914597.66
Mount Eden,2024-01-20,1142245.91
Albany,2023-06-09,767530.03
Grey Lynn,2023-12-13,974552.67
Ponsonby,2022-04-10,1334439.94
Ponsonby,2022-05-29,1456935.1
Remuera,2023-01-20,1724268.41
Grey Lynn,2022-06-28,916297.55
Epsom,2023-07-25,987693.64
Manukau,2025-08-12,916924.27
Grey Lynn,2025-08-23,1152818.03
Mount Eden,2024-04-06,1041973.06
Remuera,2022-02-07,1651065.3
Ponsonby,2025-02-04,1491182.63
Albany,2023-07-27,782582.63
Ponsonby,2024-02-10,1347836.25
Manukau,2025-01-27,1100942.82
Grey Lynn,2024-10-27,1068731.84
Epsom,2024-05-15,1078867.01
Ponsonby,2021-09-10,3750000.0
Remuera,2023-02-06,1696575.62
Ponsonby,2023-01-07,1281816.61
Epsom,2023-07-14,934931.72
Mount Eden,2021-12-09,823891.92
Mount Eden,2023-11-23,1091929.29
Ponsonby,2025-10-07,1605905.53
Albany,2025-01-30,927865.99
Manukau,2021-07-25,567975.47
Mount Eden,2021-11-11,800871.36
Ponsonby,2025-12-08,1645565.1
Epsom,2025-12-05,1002709.47
Epsom,2022-06-08,996479.29
Mount Eden,2022-06-26,995226.92
Grey Lynn,2024-09-01,1195104.79
Albany,2021-11-22,747993.72
Grey Lynn,2022-04-11,900761.89
Albany,2021-04-19,592049.03
Remuera,2022-09-09,1594579.64
Manukau,2021-08-30,997875.06
Epsom,2025-04-27,1120989.43
Albany,2023-01-18,786487.83
Grey Lynn,2021-11-06,1120800.28
Remuera,2024-03-12,1650961.53
Ponsonby,2023-11-06,1286614.58
Mount Eden,2024-03-08,881367.48
Epsom,2022-10-03,1119160.89
Albany,2021-12-23,608030.67
Albany,2026-01-10,875272.06
Manukau,2025-10-23,1088581.41
Albany,2026-01-06,905963.16
Remuera,2023-04-06,1646123.15
Epsom,2022-10-16,994594.36
Grey Lynn,2024-03-19,1035148.66
Albany,2024-02-23,873805.17
Ponsonby,2026-01-09,1485274.43
Epsom,2024-10-08,1017160.92
Grey Lynn,2023-06-25,1031015.09
Grey Lynn,2022-05-08,1004049.29
Grey Lynn,2025-09-08,1188796.84
Grey Lynn,2021-06-18,796678.17
Remuera,2023-09-29,1505152.52
Ponsonby,2025-12-09,1629288.39
Grey Lynn,2023-02-22,917842.47
Grey Lynn,2022-04-19,1054365.55
Manukau,2025-08-08,1055325.28
Epsom,2022-11-20,1000127.63
Manukau,2025-08-21,1155066.56
Mount Eden,2024-08-27,837394.71
Remuera,2021-05-04,1746980.48
Grey Lynn,2021-10-06,923143.98
Grey Lynn,2024-08-06,963622.46
Mount Eden,2023-03-25,858281.52
Grey Lynn,2023-06-26,1040088.9
Mount Eden,2024-08-28,980023.44
Mount Eden,2023-09-17,906466.02
Grey Lynn,2024-02-18,1101763.3
Remuera,2022-11-16,1630863.66
Grey Lynn,2022-01-02,919974.53
Grey Lynn,2024-09-29,906707.79
Remuera,2022-01-04,1605007.57
Ponsonby,2022-12-25,1376641.11
Remuera,2024-03-14,1685434.75
Manukau,2025-04-11,938573.4
Remuera,2024-06-13,1680998.01
Remuera,2025-05-28,1669380.29
Grey Lynn,2024-01-11,1009378.8
Mount Eden,2022-09-14,942921.38
Manukau,2022-08-14,838721.46
Grey Lynn,2023-11-01,1004305.84
Mount Eden,2025-08-05,1102212.33
Albany,2022-02-18,717580.42
Mount Eden,2025-01-15,905917.39
Remuera,2025-03-17,1803384.04
Manukau,2022-01-09,949488.07
Epsom,2021-04-24,744641.2
Remuera,2021-07-19,1536980.49
Remuera,2025-09-04,1872927.06
Mount Eden,2021-11-01,1071732.22
Albany,2023-02-04,743562.7
Epsom,2024-08-16,1242454.34
Mount Eden,2024-03-20,994535.7
Grey Lynn,2021-11-19,724089.52
Albany,2023-12-18,774582.78
Remuera,2025-04-03,1769261.09
Mount Eden,2025-04-12,1100360.54
Manukau,2024-10-22,1044992.86
Albany,2024-10-15,773694.4
Ponsonby,2021-12-02,1258248.52
Mount Eden,2025-12-18,1016328.12
Mount Eden,2021-03-03,893846.74
Remuera,2021-08-22,1587354.32
Albany,2021-03-06,641488.04
Epsom,2025-03-09,1055428.92
Ponsonby,2021-03-17,1201010.61
Grey Lynn,2026-02-08,1237871.53
Mount Eden,2022-03-15,794393.53
Ponsonby,2023-03-25,1357378.51
Albany,2021-12-03,808509.17
Grey Lynn,2025-02-01,1025438.28
Epsom,2021-04-12,865540.8
Epsom,2026-01-28,1315540.87
Remuera,2022-01-04,1551070.8
Remuera,2025-11-20,1772981.52
Albany,2023-10-09,793808.48
Ponsonby,2024-11-12,1428959.74
Albany,2023-02-24,812439.5
Epsom,2021-04-24,664134.86
Albany,2024-07-01,675127.54
Manukau,2025-06-01,1297362.64
Manukau,2021-12-07,766511.87
Epsom,2021-09-04,784619.88
Grey Lynn,2023-02-08,746162.49
Grey Lynn,2024-06-24,876310.67
Grey Lynn,2025-09-19,1005398.62
Mount Eden,2024-12-29,1066603.95
Mount Eden,2023-09-07,930609.71
Manukau,2024-02-14,984710.51
Ponsonby,2021-06-27,1258094.94
Remuera,2025-06-05,1563703.18
Ponsonby,2023-06-20,1292609.42
Epsom,2024-11-07,1006348.59
Ponsonby,2023-02-17,1157619.77
Epsom,2021-08-26,928722.56
Mount Eden,2022-10-24,993962.76
Grey Lynn,2022-10-30,766658.83
Remuera,2025-12-29,1541164.12
Epsom,2022-07-29,829477.84
Albany,2021-05-16,615536.32
Albany,2024-03-31,984237.02
Mount Eden,2024-05-16,931962.48
Epsom,2025-05-24,915985.95
Albany,2024-05-29,579255.72
Ponsonby,2025-12-05,1533700.27
Manukau,2022-09-20,1152243.27
Ponsonby,2026-01-26,1628541.54
Grey Lynn,2023-04-26,930314.98
Ponsonby,2024-12-22,1443953.7
Manukau,2023-03-10,795470.68
Epsom,2024-04-25,1115450.95
Ponsonby,2024-05-11,1439175.54
Ponsonby,2024-04-03,1352723.91
Grey Lynn,2024-03-18,926617.17
Albany,2023-07-12,782865.12
Grey Lynn,2023-10-24,931450.82
Grey Lynn,2023-04-09,824905.46
Grey Lynn,2025-12-12,1142830.02
Mount Eden,2022-11-10,904388.95
Ponsonby,2022-04-30,1460834.66
Remuera,2023-03-31,1509976.68
Grey Lynn,2021-12-07,896945.04
Ponsonby,2021-10-10,1208769.46
Mount Eden,2024-05-06,754674.46
Grey Lynn,2021-08-13,871663.4
Remuera,2023-12-19,1623804.87
Remuera,2024-01-21,1785394.32
Mount Eden,2025-09-17,1301612.12
Grey Lynn,2022-10-24,986456.53
Mount Eden,2024-01-23,938153.31
Remuera,2021-07-26,1720936.54
Manukau,2024-08-01,985355.42
Ponsonby,2021-12-07,1347983.0
Albany,2025-03-28,937095.11
Grey Lynn,2024-06-16,1046328.32
Albany,2025-07-17,757218.85
Remuera,2025-05-04,1876195.08
Manukau,2022-02-20,787452.63
Ponsonby,2023-05-03,1292825.4
Remuera,2023-07-29,1784821.61
Manukau,2024-10-15,1005735.15
Grey Lynn,2026-02-13,1239499.31
Epsom,2021-06-29,743348.9
Epsom,2023-01-30,1019458.24
Manukau,2025-12-30,1230978.85
Remuera,2022-11-13,1738969.69
Mount Eden,2025-03-26,992268.29
Grey Lynn,2022-11-21,968263.55
Manukau,2025-11-08,1148487.06
Epsom,2023-06-12,1076145.82
Mount Eden,2024-11-01,1088455.93
Epsom,2022-03-27,979567.15
Manukau,2023-03-08,852788.9
Manukau,2022-11-08,829619.18
Manukau,2024-04-18,931546.29
Grey Lynn,2023-01-27,842754.66
Ponsonby,2022-09-24,1256118.02
Remuera,2025-11-02,1734287.66
Epsom,2025-03-27,1084989.0
Ponsonby,2021-03-24,1302403.0
Ponsonby,2023-09-19,1492918.2
Grey Lynn,2023-01-03,891833.8
Mount Eden,2023-01-06,918964.27
Grey Lynn,2025-02-25,860937.45
Epsom,2024-05-27,1113286.24
Albany,2022-06-03,661199.83
Remuera,2024-04-01,1764444.79
Manukau,2022-12-16,970881.57
Remuera,2025-04-04,1559713.59
Remuera,2022-01-30,1450486.61
Grey Lynn,2024-03-03,1010260.96
Remuera,2021-12-23,1369295.92
Remuera,2024-11-04,1751651.52
Grey Lynn,2021-12-04,985193.07
Epsom,2025-01-13,1060205.35
Albany,2023-02-10,691397.39
Albany,2024-04-26,838421.44
Ponsonby,2024-05-30,1515198.8
Remuera,2021-12-21,1407138.71
Epsom,2023-11-21,1087943.25
Albany,2022-09-28,662927.39
Mount Eden,2025-09-01,962919.91
Mount Eden,2025-11-28,1172968.32
Mount Eden,2026-02-11,870648.06
Grey Lynn,2025-03-11,1090408.15
Ponsonby,2022-08-29,1209587.77
Manukau,2025-12-08,1044393.54
Grey Lynn,2022-02-18,1022509.27
Albany,2025-08-23,830314.19
Grey Lynn,2022-02-05,770348.77
Grey Lynn,2024-05-23,1126534.51
Ponsonby,2024-03-22,1429822.82
Remuera,2022-05-28,1634073.89
Mount Eden,2023-03-20,914819.72
Albany,2025-12-25,733173.57
Ponsonby,2022-02-18,1203694.43
Grey Lynn,2023-12-27,918559.42
Grey Lynn,2025-11-06,1237976.41
Mount Eden,2025-11-18,1229319.13
Grey Lynn,2025-11-12,1021468.24
Epsom,2022-11-28,1070057.62
Mount Eden,2023-10-03,1148621.58
Epsom,2025-05-11,894399.92
Mount Eden,2023-04-07,1124698.36
Ponsonby,2025-03-14,1604732.0
Grey Lynn,2024-04-23,1116689.07
Grey Lynn,2023-08-24,968198.76
Albany,2023-11-16,769804.49
Albany,2023-10-29,811853.05
Albany,2024-10-14,606707.43
Albany,2022-04-10,728352.37
Manukau,2023-02-10,958580.98
Albany,2023-08-01,697159.25
Manukau,2023-10-02,902976.87
Grey Lynn,2025-10-27,1053627.58
Epsom,2024-12-08,1066373.03
Remuera,2022-06-01,1625242.42
Grey Lynn,2024-10-12,1296287.34
Albany,2024-06-12,795655.26
Grey Lynn,2025-04-10,908784.91
Albany,2022-06-23,693528.56
Manukau,2022-02-22,880000.9
Remuera,2021-07-25,1492830.4
Grey Lynn,2023-06-28,1033801.19
Manukau,2025-05-04,1059660.91
Grey Lynn,2022-08-31,952113.44
Epsom,2025-03-15,1142424.09
Ponsonby,2024-05-10,1550840.65
Albany,2024-11-02,821627.88
Grey Lynn,2022-09-19,1019779.4
Manukau,2021-07-10,838253.39
Manukau,2022-10-30,944013.06
Remuera,2025-04-11,1744377.72
Grey Lynn,2023-01-30,951190.93
Manukau,2022-05-17,981741.19
Manukau,2025-08-26,1150796.23
Ponsonby,2021-10-20,1311730.42
Albany,2022-12-27,722315.97
Manukau,2025-05-15,1158811.67
Ponsonby,2022-12-01,1420707.91
Epsom,2022-12-02,1004674.89
Epsom,2023-07-24,925503.81
Ponsonby,2021-09-09,1214940.66
Ponsonby,2022-01-19,1343907.75
Ponsonby,2024-04-03,1340307.62
Epsom,2022-03-30,1042564.55
Albany,2024-08-19,809344.83
Manukau,2025-09-02,1131731.48
Ponsonby,2025-06-05,1424242.96
Manukau,2023-09-07,1100299.44
Ponsonby,2024-09-03,1421686.69
Epsom,2023-01-26,933617.28
Mount Eden,2022-10-08,2750000.0
Epsom,2025-07-14,1009016.17
Remuera,2023-05-26,1715914.44
Remuera,2024-03-23,1674522.42
Epsom,2025-02-26,1163463.02
Albany,2022-04-07,724962.13
Mount Eden,2025-07-31,1039939.75
Epsom,2024-03-29,848356.19
Grey Lynn,2022-04-19,968454.56
Epsom,2024-10-07,1088601.32
Albany,2022-06-15,775699.64
Albany,2024-12-08,890842.15
Grey Lynn,2023-07-08,960082.79
Grey Lynn,2021-11-18,917901.29
Epsom,2025-04-21,1308647.27
Albany,2022-02-25,676449.35
Grey Lynn,2021-04-18,1030211.95
Epsom,2021-05-15,710755.16
Epsom,2022-11-23,1032496.77
Remuera,2021-09-30,1514868.41
Ponsonby,2025-09-16,1523848.43
Epsom,2023-08-24,870775.74
Ponsonby,2024-06-25,1241196.76
Albany,2021-10-10,610256.36
Mount Eden,2024-03-21,1045598.56
Grey Lynn,2025-03-23,1106995.52
Grey Lynn,2023-02-22,920116.26
Albany,2023-11-18,799047.36
Epsom,2025-08-10,1064975.1
Mount Eden,2022-07-15,765155.98
Albany,2022-06-24,709024.94
Ponsonby,2024-05-23,1525702.92
Remuera,2021-03-19,1439839.15
Ponsonby,2024-11-08,1403203.01
Epsom,2021-07-18,2750000.0
Remuera,2025-03-11,1825253.11
Mount Eden,2025-07-22,984935.68
Grey Lynn,2025-04-05,1129774.24
Mount Eden,2024-09-30,1134458.67
Ponsonby,2023-04-13,1472554.04
Ponsonby,2023-05-01,1371395.78
Albany,2025-03-02,776102.51
Grey Lynn,2025-03-18,1167540.41
Remuera,2023-07-28,1697969.44
Ponsonby,2023-02-19,1239311.35
Ponsonby,2023-09-20,1599465.13
Remuera,2023-03-18,1622208.8
Grey Lynn,2022-01-03,854446.06
Manukau,2023-05-01,880928.71
Ponsonby,2025-04-30,1490264.57
Ponsonby,2022-04-23,1285495.35
Epsom,2022-05-31,887246.79
Mount Eden,2021-12-27,857570.73
Mount Eden,2021-03-25,877513.84
Remuera,2024-07-25,1826669.43
Mount Eden,2021-09-22,964709.97
Manukau,2025-11-23,1058767.39
Manukau,2024-02-02,897538.5
Manukau,2023-07-22,1029756.62
Remuera,2024-07-08,1735535.72
Ponsonby,2022-12-08,1358853.36
Epsom,2025-07-12,1143726.15
Epsom,2022-12-20,860411.67
Epsom,2025-10-10,1146637.42
Grey Lynn,2024-02-13,1002362.66
Ponsonby,2024-08-08,1601607.14
Albany,2022-09-29,787567.98
Ponsonby,2023-07-26,1512672.35
Manukau,2023-04-19,1119129.11
Grey Lynn,2024-01-02,1010351.7
Remuera,2025-09-23,1566112.63
Manukau,2024-02-29,697830.63
Grey Lynn,2023-12-12,1036134.47
Albany,2024-06-04,801193.38
Albany,2022-08-18,774421.31
Mount Eden,2022-02-05,1035377.45
Epsom,2023-10-22,1038664.96
Ponsonby,2022-05-24,1193740.53
Ponsonby,2022-08-10,1388005.42
Ponsonby,2023-05-02,1326018.28
Grey Lynn,2021-04-29,778589.22
Epsom,2021-03-09,778116.76
Albany,2022-03-25,538149.41
Epsom,2024-05-31,976521.43
Manukau,2023-01-02,1004414.44
Grey Lynn,2023-07-19,794102.33
Grey Lynn,2021-07-16,924246.43
Grey Lynn,2025-02-23,2750000.0
Mount Eden,2023-02-19,1083635.99
Epsom,2024-03-12,965775.37
Albany,2021-06-23,815546.11
Mount Eden,2024-01-11,1128041.26
Epsom,2025-12-28,1141135.35
Remuera,2024-10-24,1628029.46
Epsom,2024-09-07,1145944.45
Ponsonby,2025-06-09,1539189.33
Ponsonby,2023-06-02,1203870.96
Manukau,2024-11-03,1004187.84
Epsom,2025-10-14,1170924.96
Remuera,2023-01-18,1547872.85
Manukau,2024-08-12,952783.96
Epsom,2022-02-05,865781.11
Remuera,2023-10-25,1689298.36
Grey Lynn,2021-06-08,732332.02
Ponsonby,2022-07-21,1156460.7
Mount Eden,2023-02-28,932399.66
Remuera,2024-11-26,1816974.63
Grey Lynn,2021-08-19,878567.75
Grey Lynn,2024-04-14,1010175.38
Epsom,2021-06-22,690172.7
Albany,2023-08-24,758919.74
Grey Lynn,2025-05-21,968229.23
Mount Eden,2025-02-10,1010386.91
Mount Eden,2025-05-09,1028729.27
Albany,2023-09-16,878268.71
Albany,2025-10-28,818226.63
Epsom,2025-10-01,929382.78
Manukau,2023-05-15,960317.08
Ponsonby,2024-03-09,1397435.53
Epsom,2025-02-04,986103.61
Mount Eden,2025-05-22,1092102.51
Epsom,2025-01-09,1096978.38
Manukau,2025-08-06,1258806.62
Grey Lynn,2022-03-11,1019710.93
Epsom,2021-08-13,865848.35
Grey Lynn,2026-01-25,1128985.68
Mount Eden,2021-11-03,716060.46
Manukau,2021-09-08,750413.8
Remuera,2024-11-02,1646708.21
Albany,2026-02-10,896275.92
Ponsonby,2023-04-13,1588363.16
Manukau,2021-05-07,900611.3
Remuera,2023-04-08,1558396.88
Ponsonby,2022-05-29,1441373.81
Epsom,2021-06-11,1035710.93
Albany,2023-05-08,788280.47
Manukau,2022-08-16,943945.53
Epsom,2025-12-21,999194.81
Albany,2022-01-06,564830.32
Grey Lynn,2024-01-25,1034025.4
Epsom,2021-05-17,663067.03
Manukau,2022-04-03,998699.14
Manukau,2023-05-08,1062701.2
Grey Lynn,2025-06-15,1056846.57
Epsom,2022-01-07,921758.85
Epsom,2021-05-30,896494.16
Mount Eden,2023-02-06,2750000.0
Grey Lynn,2022-07-25,971047.06
Manukau,2022-11-05,1000817.17
Grey Lynn,2023-11-11,911682.1
Epsom,2021-05-30,829862.67
Manukau,2023-06-22,991262.81
Manukau,2023-02-16,1109869.04
Manukau,2021-09-16,831066.35
Grey Lynn,2023-02-25,902978.27
Ponsonby,2021-08-01,1243300.06
Mount Eden,2023-10-28,961654.35
Remuera,2021-07-30,1613276.89
Epsom,2021-03-13,889208.3
Manukau,2022-08-11,2750000.0
Albany,2025-07-23,829640.92
Grey Lynn,2024-08-20,1223200.3
Mount Eden,2021-07-18,847044.06
Ponsonby,2023-04-27,1378521.91
Albany,2022-02-01,839032.18
Mount Eden,2022-11-05,1042899.59
Albany,2022-01-06,858077.16
Epsom,2021-03-17,795301.95
Mount Eden,2023-12-07,1040859.89
Mount Eden,2022-03-09,1006249.99
Remuera,2022-09-16,1516976.22
Grey Lynn,2021-05-29,896678.86
Albany,2024-04-18,980794.82
Albany,2022-08-06,680144.35
Remuera,2022-02-22,1529182.8
Epsom,2025-11-06,1062462.08
Ponsonby,2023-01-25,1425019.61
Ponsonby,2025-09-17,1445268.55
Mount Eden,2023-02-24,882772.44
Grey Lynn,2025-03-07,984579.65
Manukau,2025-09-12,1136593.74
Ponsonby,2022-05-12,1071027.32
Mount Eden,2023-07-16,2750000.0
Albany,2021-05-05,643366.24
Epsom,2021-10-12,834795.7
Manukau,2021-06-26,868416.84
Mount Eden,2022-06-10,870354.72
Mount Eden,2022-05-12,940851.42
Mount Eden,2024-01-06,857759.41
Albany,2022-04-25,703774.09
Albany,2023-04-27,874110.66
Epsom,2022-04-28,813457.73
Epsom,2021-09-12,780819.08
Albany,2021-07-16,803753.38
Remuera,2024-04-20,1723588.53
Mount Eden,2024-02-29,1023943.84
Grey Lynn,2024-03-19,1088295.44
Manukau,2023-08-13,1034778.1
Grey Lynn,2025-04-24,1217493.81
Mount Eden,2022-03-05,785244.88
Epsom,2023-12-02,922334.88
Epsom,2021-07-27,826510.82
Mount Eden,2023-11-30,1029944.53
Grey Lynn,2021-09-13,646306.0
Mount Eden,2023-02-04,1059451.26
Manukau,2022-03-26,1032579.14
Epsom,2023-09-09,837930.37
Remuera,2023-08-04,1687509.22
Mount Eden,2025-05-01,1032735.26
Epsom,2021-04-04,819029.59
Albany,2021-09-07,547038.04
Remuera,2024-07-13,1708208.59
Albany,2022-08-16,770808.3
Mount Eden,2025-11-25,1021743.62
Remuera,2022-03-31,1553151.01
Epsom,2023-02-10,650264.37
Mount Eden,2021-09-09,867329.62
Albany,2022-12-22,774653.24
Mount Eden,2024-07-25,899019.35
Remuera,2024-12-22,1696833.8
Epsom,2024-11-10,992490.95
Remuera,2023-10-24,1654284.34
Ponsonby,2025-05-29,1527880.78
Manukau,2024-08-21,1079408.82
Ponsonby,2021-03-11,1278795.33
Epsom,2023-11-16,1066170.02
Ponsonby,2021-07-11,1305332.62
Mount Eden,2021-09-30,817175.57
Epsom,2024-01-23,939739.13
Grey Lynn,2023-08-12,982778.27
Epsom,2024-08-07,886037.5
Mount Eden,2024-07-16,1009620.28
Manukau,2022-09-14,988040.43
Ponsonby,2023-07-15,1582260.28
Ponsonby,2023-08-11,1531649.29
Manukau,2024-07-27,1005740.03
Grey Lynn,2024-04-23,986029.54
Albany,2025-01-18,871168.55
Ponsonby,2024-04-04,1471434.77
Remuera,2025-12-07,1814987.28
Albany,2026-01-21,830948.45
Grey Lynn,2022-02-12,1005092.1
Epsom,2023-04-03,956452.54
Remuera,2025-01-16,1624213.3
Ponsonby,2021-12-15,1329992.24
Grey Lynn,2022-03-23,705192.15
Ponsonby,2024-12-28,1278152.27
Albany,2021-04-11,640188.29
Remuera,2025-10-08,1862780.67
Remuera,2025-07-13,1720024.15
Grey Lynn,2021-04-01,732895.86
Mount Eden,2023-03-18,913364.46
Grey Lynn,2021-04-07,754360.15
Remuera,2021-07-12,1581955.8
Grey Lynn,2021-10-16,753490.41
Manukau,2025-10-24,841315.6
Remuera,2023-07-29,1733665.54
Epsom,2024-07-14,885933.85
Grey Lynn,2025-07-20,1004830.95
Remuera,2022-10-09,1562030.11
Ponsonby,2025-05-20,1478217.34
Grey Lynn,2021-03-04,901932.22
Manukau,2024-04-23,987175.64
Remuera,2023-10-23,1903515.35
Ponsonby,2022-07-20,1339008.81
Remuera,2025-05-23,1646626.72
Manukau,2026-01-31,1096010.94
Albany,2025-02-23,773986.22
Grey Lynn,2023-10-31,961787.55
Albany,2022-01-03,610021.97
Ponsonby,2022-04-16,1536423.55
Albany,2023-06-03,759131.52
Epsom,2023-01-11,799463.92
Grey Lynn,2021-08-22,882531.38
Albany,2021-09-19,557153.24
Remuera,2022-02-20,1568897.64
Manukau,2021-04-30,848092.94
Grey Lynn,2025-11-09,1080261.47
Remuera,2025-05-05,1914256.22
Mount Eden,2021-12-01,885649.42
Manukau,2024-11-11,1026861.61
Remuera,2025-03-05,1726619.73
Ponsonby,2025-08-06,3750000.0
Albany,2024-06-02,703397.58
Remuera,2021-07-19,1594177.73
Grey Lynn,2021-03-31,839527.34
Epsom,2024-11-16,1143919.27
Mount Eden,2025-04-13,1042365.15
Epsom,2025-11-14,1021445.48
Albany,2025-06-02,852648.83
Albany,2023-08-19,759644.42
Remuera,2024-10-10,1816289.34
Manukau,2026-01-14,1236053.06
Remuera,2022-11-13,1726517.99
Albany,2025-04-24,934348.63
Albany,2024-08-23,840937.01
Albany,2024-01-25,992072.02
Epsom,2023-12-23,975195.45
Mount Eden,2023-12-25,1006135.74
Epsom,2022-05-24,1032620.99
Ponsonby,2022-05-20,1485635.57
Mount Eden,2023-04-22,754251.11
Mount Eden,2023-08-11,1052420.79
Mount Eden,2023-12-17,1016445.74
Grey Lynn,2023-04-13,801327.51
